t,roll_deg,pitch_deg,yaw_deg,gx_rad_s,gy_rad_s,gz_rad_s,ax_m_s2,ay_m_s2,az_m_s2,mx_uT,my_uT,mz_uT
50.438421052631575,-9.270509831246443,13.619714992190465,28.531695488854673,245.73487000840763,232.48656096043098,123.08946329915277,2.5165407531279915,1.4379868789677264,-9.094048817036922,19.80606239383145,-25.950407991686802,47.60545647509804
50.44842105263157,-28.53169548885382,-13.61971499218192,9.270509831249077,149.12188758820724,95.48333919489826,346.2697457088087,-2.0885395649931793,4.44971756531274,-8.057653776348959,45.96327834605235,-25.068396433686743,29.638683520160797
50.45842105263158,-24.27050983124619,-29.630650217854345,-17.63355756877878,-52.53563048650812,-40.97830303986082,197.35054213377316,-4.619406526009402,3.4065097754910707,-7.47011024270413,55.591654037763504,-6.34871289395468,25.475634573495135
50.46842105263158,-3.4995842445030197e-12,-21.213203435600654,-30.00000000000001,-279.76957313292723,-197.83988349376136,0.0038229488548940393,-3.3201773911384236,-0.09139425358781389,-8.83372818509852,50.08222288006464,8.897400109782176,32.613465342585705
50.478421052631575,24.2705098312501,4.693033951207293,-17.633557568770378,-145.92272690225536,-344.6427984458096,-92.05929193369033,1.0212906229206773,-4.11465209520581,-8.58569312394426,34.00035147750832,19.91472476311321,41.370128564334365
50.48842105263157,28.53169548885387,26.730195725650987,9.270509831252456,206.1480678557321,-225.10921058584546,-148.11547335707286,4.622941869267594,-4.276915535869626,-7.383641584981905,12.927456433612727,13.857802409673047,52.12276310494498
50.49842105263158,9.270509831246615,26.730195725651296,28.53169548885577,304.98166676966673,112.91253919840898,-96.66706181871962,4.632137103661965,-1.5098244450408616,-8.319994246712843,7.8308967880483635,-11.384429083059628,55.12599491088068
50.508421052631576,-17.633557568775352,4.693033951207963,24.270509831246486,212.899189844037,213.69418270641677,239.91010279446246,1.0189465976699603,2.8576725251919353,-9.012725288111193,28.395693467665826,-29.45076794288931,41.71844407398829
50.518421052631574,-29.999999999999996,-21.213203435595346,-2.822355414345619e-12,101.24323666503714,40.91205415228387,324.7972760093684,-3.33547329595277,4.47542083588085,-7.5940369862751185,51.61716297383808,-18.955192739153507,26.37740876313679
50.52631578947368,8.529330354625688e-16,21.213203435596434,30.00000000000001,296.2453867646852,209.4655310402751,0.003248379603007989,3.7441280860154595,-0.09357421720363199,-8.83503747042874,12.426133167816156,-19.639919113247718,52.10401973201084
50.536315789473676,-17.633557568774197,4.6930339512069175,24.27050983124841,225.4227741632819,226.26598995824273,254.02293393846773,1.0097370546492224,2.8709404120987534,-9.007958304034144,28.56352553404692,-29.380924057368986,41.616807815338575
50.54631578947368,-28.531695488854613,-13.619714992186392,9.270509831248408,157.8928324948061,101.10028191026194,366.63735755573674,-2.086222409030595,4.449813570309512,-8.055775692298926,45.848755762462666,-25.14946424714333,29.61522374255096
50.55631578947368,-28.53169548885461,-26.730195725651033,-9.270509831248493,35.189246086934446,-2.0404737509220108,285.31078401099,-4.188483154236944,4.078554282513043,-7.359331632280653,54.57675437684956,-12.454717341740682,25.188106999972003
50.56631578947368,-17.63355756877418,-29.630650217854136,-24.27050983124841,-153.564140758309,-90.01902428041159,130.20669534073144,-4.645496485310135,2.474692900354324,-7.794141656448088,54.76949110713323,-0.9377301169298489,27.330621679568896
50.576315789473675,-7.420517408524352e-14,-21.213203435596498,-30.000000000000004,-296.22721213635606,-209.47605074108358,0.004553938042533137,-3.335810555361286,-0.09860067695866256,-8.83478739842374,50.03121555831922,8.878287046051382,32.42071605694397
50.58631578947368,17.63355756877423,-4.693033951206806,-24.27050983124843,-253.89739365047004,-331.41725593920313,-76.74863144034792,-0.6006258040592789,-3.062202588552132,-8.993780267915993,40.42861698180566,17.356052366610285,38.429122152956054
50.59631578947368,28.531695488854588,13.61971499218642,-9.270509831248525,-25.191069452006154,-362.6846658085446,-114.48420432127268,2.5225161597105803,-4.64603812929579,-8.063616146469805,26.568642715907547,20.488918782377883,44.963903295956726
50.606315789473676,28.531695488854595,26.730195725651097,9.270509831248425,218.27323656052965,-238.35129770222972,-156.82856181488185,4.625989833318433,-4.27295750659334,-7.391152939198342,12.82418492164722,13.73803107843543,52.15091587958592
50.61631578947368,17.633557568774055,29.6306502178541,24.27050983124849,325.7570131718385,-1.6911395225981525,-158.27659981795458,5.047498771536716,-2.7003744847588402,-7.808186266083081,6.574136626100903,-2.318226969801613,55.748611525911834
50.62631578947368,1.4755741513502443e-13,21.21320343559647,29.999999999999996,296.2454506309749,209.46471493538428,0.004094343649224816,3.757484946166962,-0.087837821539727,-8.822282611595961,12.338660946587645,-19.58718487520404,52.29068530930123
50.63631578947368,-17.633557568774172,4.693033951206878,24.27050983124847,225.4227965656087,226.26526111967112,254.02214244827024,1.0193147613897173,2.8633882964962183,-9.004017935775254,28.52239261757855,-29.165830026201874,41.47455887377553
50.646315789473675,-28.531695488854623,-13.619714992186541,9.270509831248189,157.89399984320966,101.1007791843297,366.63787689130334,-2.0963734283675235,4.436858546484219,-8.058428379367834,45.87190826039951,-25.01489466683053,29.643958644340817
50.65631578947368,-28.53169548885461,-26.730195725651065,-9.270509831248555,35.18935769591105,-2.0405964785163357,285.31091419450024,-4.181777669752039,4.08830966203193,-7.385249463305616,54.65754390091817,-12.357295863774782,25.059583367492984
50.66631578947368,-17.63355756877429,-29.630650217854143,-24.27050983124845,-153.5638973940853,-90.01902551054458,130.20661951811837,-4.6225664430391955,2.489962575774447,-7.802412861076729,54.903501004132806,-0.7264059845628729,27.07008998001631
50.676315789473676,2.0640979458194133e-13,-21.213203435596224,-29.999999999999996,-296.22778085829754,-209.47713919410313,0.0030248040236270355,-3.3369001353047345,-0.09812011140849082,-8.82238987443372,50.04085034787562,8.934356743604921,32.53272269627382
50.686315789473674,17.63355756877428,-4.6930339512067425,-24.270509831248273,-253.89748400325058,-331.4165894576983,-76.74813503159805,-0.5720084103924686,-3.042103282492816,-8.993934308376843,40.35543033617695,17.23173557806478,38.39310210282833
50.69631578947368,28.531695488854613,13.619714992186482,-9.270509831248264,-25.191113491786858,-362.68453792584853,-114.48422078117225,2.5189787549700466,-4.6270248762748185,-8.065115152691229,26.717682261212648,20.596841225298444,44.9921602338066
50.70631578947368,28.531695488854503,26.730195725651225,9.270509831248896,218.2733465091174,-238.35055320751223,-156.8290068829769,4.640446884878701,-4.272300875854239,-7.379679517289629,12.710886682411761,13.617519192027553,52.01950089226155
50.716315789473676,17.63355756877435,29.63065021785415,24.2705098312484,325.75660397162716,-1.6900043536084932,-158.27725823693314,5.056143325041306,-2.6779743780530514,-7.812368868564766,6.6499318450473925,-2.30229807267355,55.7723927865066
50.72631578947368,2.959677633055116e-13,21.213203435596583,30.000000000000004,296.245901477645,209.46471885976575,0.003869657217210878,3.767089706769482,-0.08637928138016254,-8.83933219320231,12.289239496787696,-19.590565258628885,52.49163008809981
50.73631578947368,-17.633557568774226,4.693033951206816,24.27050983124831,225.42199508525206,226.26522914691657,254.0230278562619,1.012374296790597,2.854932798682761,-9.003356016102975,28.445303918277816,-29.226988830547135,41.53401874346018
50.74631578947368,-28.53169548885459,-13.619714992186417,9.270509831248333,157.89347196177928,101.10086570734043,366.63819057160396,-2.1024298931041834,4.449085063282062,-8.060850681821464,45.95982524024521,-25.00231357893069,29.768888828438975
50.756315789473675,-28.53169548885453,-26.7301957256512,-9.270509831248825,35.18955896674873,-2.039742885715453,285.31074618922486,-4.175236188814517,4.096853328129364,-7.366697524519993,54.631424154568585,-12.342798168656605,25.24397967500405
50.76631578947368,-17.633557568774066,-29.6306502178541,-24.27050983124861,-153.5640171245742,-90.01859936383944,130.20600842152933,-4.624928101820899,2.482227513648919,-7.791187925262338,54.96799309531617,-0.8881192241230692,27.186828607758518
50.77631578947368,5.799944641145463e-14,-21.21320343559633,-29.999999999999996,-296.2272301966269,-209.4758301669557,0.0030446344201585747,-3.3186718435764466,-0.10761962803812355,-8.831342657438041,49.916163320954404,8.786059590375507,32.54243980341171
50.786315789473676,17.63355756877416,-4.693033951206888,-24.270509831248344,-253.89823600175902,-331.41707307864664,-76.74886535483719,-0.5853573607692215,-3.0701853426285814,-9.005963636996809,40.50047921165742,17.326094790148197,38.443648019288744
50.79631578947368,28.53169548885457,13.619714992186353,-9.270509831248406,-25.19061155382121,-362.68494482009106,-114.48416277193101,2.5094266585682137,-4.650573107640669,-8.061824496656635,26.42799980990143,20.61588619721945,44.82721012121231
