t,gx_rad_s,gy_rad_s,gz_rad_s,ax_m_s2,ay_m_s2,az_m_s2,mx_uT,my_uT,mz_uT
166.47,0.00855865410298135,-0.006392213893043178,0.0035256141444197585,0.21192501766020327,-0.09221573406271409,-9.489953087716694,37.55815034105371,-5.802384272418955,46.0453207692648
166.48,0.008566487631208335,-0.004727977383842522,0.0029305656455486137,0.21242493100315818,-0.08930506590893372,-9.50514655860915,37.44459687983301,-5.622633883171823,46.07976987236883
166.49,0.008872330869018667,-0.005597703920527591,0.0033124868503818226,0.21538544097255474,-0.11141530204195646,-9.497593920988734,37.333799451123156,-5.617216640018407,45.78347243684017
166.5,0.008439480715644989,-0.005923285758627332,0.003631483390494779,0.20006549592999662,-0.07519756220376535,-9.485933933178332,37.5224392071461,-5.593230284758129,45.89191910820456
166.51,0.008125914231907599,-0.006259046956881615,0.0036880071220338605,0.2104225384465159,-0.09450382957024206,-9.498207943027554,37.47226746640429,-5.705596692209629,46.0024755752309
166.52,0.008489890583697373,-0.006564004273991651,0.003836151841960047,0.20072325466292373,-0.07669275736477842,-9.490817370751405,37.535062837494564,-5.623198233541112,45.8650642086358
166.53,0.008168151871479982,-0.005662213284866233,0.0035292297755890436,0.2084876564394455,-0.09561190152143464,-9.495843085233663,37.51407258124091,-5.916631744594456,46.13624763559803
166.54,0.008724684316246855,-0.006082623415572001,0.0034375053140004884,0.21118209466107937,-0.0931249854539672,-9.49421609554721,37.59552200064998,-5.549120127868366,46.16480822695627
166.55,0.008151257997708342,-0.005864741719508849,0.003522865707826408,0.19593069960241294,-0.10884528175765641,-9.500252814882995,37.51806566040431,-5.63764096644739,45.92800759775533
166.56,0.008957238359871483,-0.0054815589435181266,0.0033017111037462023,0.21905498982144736,-0.08777252522386207,-9.497692193175014,37.54176999423091,-5.639850514669455,45.915100928744444
166.57,0.009062184073737203,-0.005696567908805832,0.002839269743321297,0.21939955959843915,-0.10103679203006348,-9.478195756081487,37.51490171834175,-5.4735526472309886,45.92620973223019
166.58,0.0086684545628279,-0.004813256497523685,0.0028978022643875974,0.20755807153176595,-0.09918955425398641,-9.514013133650607,37.495652324348285,-5.816978285975397,45.851797089617776
166.59,0.007572341709806897,-0.005419724904367072,0.0032399807806005702,0.21840689062399876,-0.09497996400033988,-9.485727433055663,37.6345903215236,-5.590497346849865,45.90704913235268
166.6,0.009324213041170556,-0.006377707817845281,0.002973204951319726,0.21540731631563206,-0.09426325080603518,-9.480173730257567,37.62678209676571,-5.786771494775032,46.17213841947154
166.61,0.008452460442661241,-0.005741789610746683,0.003033112417395801,0.2176657220745082,-0.09901860236264093,-9.487424779938369,37.29220463511513,-5.618060071693317,45.90726553894741
166.62,0.009134951674203437,-0.006013534100860611,0.003492782950714079,0.22468003670617515,-0.09679883881356863,-9.501554631101762,37.72035698906697,-5.574243589628861,46.029609635955254
166.63,0.008169347667264949,-0.005564127490740787,0.003309919108730821,0.20074992060827115,-0.09856960317508125,-9.497448320033694,37.42303456713756,-5.720800834908393,45.74586708457069
166.64000000000001,0.0087127317513825,-0.006085223935853949,0.0038621135904314628,0.22294204380701566,-0.09859900246872524,-9.511063809588197,37.7291806241065,-5.631170516429383,46.01706621453123
166.65,0.008073828593303892,-0.006403183386811235,0.0037644572199974965,0.20194242733983495,-0.0875989688495653,-9.500408425346942,37.49473074646641,-5.437592391127731,45.95277719767067
166.66,0.008902228265015837,-0.006434931578656728,0.003509980417266424,0.20822417742412416,-0.1058769150398666,-9.486238338668674,37.468468261407274,-5.584808868481532,45.87187259777897
166.67000000000002,0.008736259727931427,-0.00514847005640521,0.003030845923059177,0.2136993258008013,-0.10102174805415419,-9.480330362792895,37.21599901197155,-5.6299654172870115,45.880108890237985
166.68,0.008376926102245465,-0.00616568024107766,0.003446602591817961,0.2127285511745459,-0.10275254631442636,-9.502985913693772,37.540979907052574,-5.63812355744067,45.93895623395978
166.69,0.008621832572993341,-0.005772999026316379,0.003043485487961245,0.20994986686281597,-0.10325947487733372,-9.501673672119141,37.343867091574566,-5.665693933271518,45.90465236498033
166.70000000000002,0.00895151922209185,-0.006129099449915894,0.003087668978617943,0.20504324888615216,-0.10554232592245506,-9.4897583841204,37.57426082168511,-5.620276428060024,45.98173405762229
166.71,0.008021449344259007,-0.0052114813521307105,0.0034810844629534084,0.20485201902596847,-0.09321328889482258,-9.48781252238062,37.43853999305038,-5.8148795386853225,45.79185762317718
166.72,0.008698266080786204,-0.005403659298237261,0.003646448676207975,0.21897087065051685,-0.10127686805183517,-9.491521472868886,37.50673154524967,-5.520968311336,45.82281642755191
166.73,0.0089622379614411,-0.005516999874553327,0.003230966818383721,0.21145719418259748,-0.10944048041071895,-9.494995529717848,37.26135538177709,-5.689717747829718,46.05789270075914
166.74,0.007976547987723872,-0.005511189461578684,0.0032755298600577677,0.21819038798312715,-0.11442433113105624,-9.48502594177582,37.33346184237665,-5.760195736985565,46.0708197137276
166.75,0.008726056015467075,-0.006203950535344515,0.003577074095500108,0.223109705304745,-0.10499708171931782,-9.4918906747544,37.465212513961376,-5.668558010306263,45.90756075808943
166.76,0.0077921318531317795,-0.006464922498107196,0.004026995359771777,0.1982208782992518,-0.09857348158447467,-9.506405002168213,37.532268561435345,-5.635486473365842,45.98942743918376
166.77,0.00834540625798085,-0.00641719965798649,0.002939647142375153,0.2213293268661197,-0.11286892420119249,-9.501736915067676,37.230365634498696,-5.489949298422914,45.890790243929416
166.78,0.00814513856433937,-0.005697787694103466,0.0029339405285020346,0.20829024764319468,-0.09716133454528185,-9.487549645002884,37.51628303970974,-5.821180551147485,45.91446303098451
166.79,0.008677617957875694,-0.005500232192206066,0.003813063375587518,0.19921084765707267,-0.10304711871995842,-9.492323288440698,37.61272983223768,-5.880922839302821,45.983381624413035
166.8,0.008939319367904916,-0.0052502715311353075,0.00298160897900677,0.2063568451071126,-0.10720781462007022,-9.486696339063277,37.34668228916141,-5.407776419709683,46.237520474123
166.81,0.008941588500146012,-0.005491456074518819,0.0032773087945026733,0.19721129994604136,-0.09556859508810872,-9.490708314424763,37.31283492215989,-5.512793749627301,46.00605647035085
166.82,0.008164041801070355,-0.005908262029476599,0.004063153061013611,0.20900381407026208,-0.10359963485316914,-9.49479039179603,37.55322352137014,-5.702489799677196,46.03881308609194
166.83,0.008292809847878656,-0.005869239617003173,0.003013658327153425,0.20487651615617028,-0.09887598407011387,-9.49035524883459,37.29975230352261,-5.641381877417332,45.848195743873475
166.84,0.008234464289866647,-0.005523315648169509,0.003966400195664177,0.2136741949118933,-0.10666857480702403,-9.501564629500967,37.37101741012221,-5.695685239480905,45.943947600677056
166.85,0.009078642581210761,-0.005346304551864904,0.0030673253872501327,0.21580924576915633,-0.08548421700761631,-9.487959616484543,37.6951891526016,-5.678212270135136,45.94072397676505
166.86,0.008710300744615358,-0.005831540356471546,0.0022997007704483536,0.190329074198887,-0.1117530373459189,-9.494238272253087,37.45792310936384,-5.841111715107462,46.041998216463746
166.87,0.00857768979088964,-0.006380736172124774,0.0034082564559540602,0.21201544473437076,-0.08280716223015856,-9.491090732044784,37.44959346879611,-5.73298424601516,45.93700889041007
166.88,0.008632948331601593,-0.0058139631643907615,0.003551398603153207,0.2098039560031056,-0.10692596862235522,-9.493825977001705,37.44530564710706,-5.629918532285319,45.99822012344691
166.89000000000001,0.008104857108104541,-0.006142154127899666,0.003673780414335733,0.20332757851398348,-0.10605435283959216,-9.4973073610466,37.44170441479389,-5.593988931180497,45.863254491980555
166.9,0.009389103137682847,-0.0062973915502869075,0.001976055493883784,0.2126456586423761,-0.09376447074906472,-9.505042417497638,37.41123752009201,-5.56708465110958,46.04649496549844
166.91,0.008487970746294182,-0.00527597534335772,0.003192100454810472,0.2110915811841548,-0.08022524720584555,-9.489508671825394,37.55533107435184,-5.6383605901534075,46.126753919957416
166.92000000000002,0.008042873522040476,-0.006181146064694279,0.004174414481467036,0.21205344525428835,-0.09743539554564336,-9.492443319396552,37.641122577726534,-5.560578060535811,46.16715959599103
166.93,0.008585527781166084,-0.005788112992623958,0.003297863575064478,0.21153773609366353,-0.1031344888702663,-9.499610535993227,37.235327337062635,-5.621805374801586,45.84076331593084
166.94,0.008267103753640677,-0.005844159394653751,0.0034329066426670163,0.2137738918279322,-0.08290198167061023,-9.486136681182913,37.47909075361712,-5.668313157956419,45.79650758094607
166.95000000000002,0.00894808323232431,-0.004883853800162114,0.002845787391070838,0.22543385002537297,-0.08645546411815919,-9.49847602420443,37.47367932739717,-5.658143485180668,45.936643716826154
166.96,0.008804928999216984,-0.005930301252673455,0.003592667660149886,0.20809197616059666,-0.09395888676839019,-9.498037333312272,37.50845560208664,-5.7708683387521,45.9981119439342
166.97,0.008358875271819458,-0.0057012100754509154,0.002877573927478324,0.21314551122033426,-0.10400382869790076,-9.495107783205832,37.4618832554534,-5.519596796392965,45.797634252243
166.98,0.007400654766688224,-0.005175239945614863,0.0038776138532714225,0.21865652231084648,-0.10306214586335227,-9.486540183779328,37.58431633155901,-5.72964332647457,45.68426202004515
166.99,0.00823003980765184,-0.005550577411846364,0.0034066635092715857,0.21332313956737523,-0.10194903064803475,-9.480699925347713,37.33616356533925,-5.73447165529264,45.889480478986194
167.0,0.009005585113600424,-0.005969894251352395,0.0032558333042667508,0.205315031417061,-0.09304490278218935,-9.504005461316005,37.480068776531866,-5.6301402366521,46.050118650370116
167.01,0.00935619481901141,-0.006173111722263417,0.0034850213827644955,0.20961187945654267,-0.10399164650559815,-9.509303105851155,37.44852261303997,-5.529568648690046,45.931497123676
167.02,0.008183739185031248,-0.005532546642874797,0.003644446870956509,0.20714880234084365,-0.09132429008369254,-9.476090716885864,37.33507511712324,-5.657968701949688,45.88773800761713
167.03,0.008431146693840342,-0.005635114220745982,0.0034277965025199487,0.21004865343195028,-0.0969018140885597,-9.482601085829938,37.496453776803584,-5.5801042107486785,45.72887875477764
167.04,0.00868250415549934,-0.005278148492608235,0.003513234014107839,0.2048980837598769,-0.08521637217041783,-9.511892213574153,37.53155892183175,-5.858180244856059,45.66430720165616
167.05,0.00808998582348482,-0.005829803028875215,0.003291402047895126,0.2194984247666999,-0.09844483842181452,-9.487662573274559,37.38605414641507,-5.684934253947373,46.06213836632078
167.06,0.00868724932719126,-0.004943439989521636,0.003250389565357439,0.21770671526696095,-0.09633537356482373,-9.503938670556161,37.442474375393786,-5.645444519273963,45.91972782041158
167.07,0.008276281200615384,-0.005987532167418779,0.0036057979777269064,0.21122252376417944,-0.10401986239153603,-9.481223254804656,37.46173755335236,-5.654813837285357,45.812542369626755
167.08,0.009646128125197698,-0.0057302835359332545,0.0031205553640938012,0.20893530466584373,-0.0905923362674716,-9.486665608129973,37.36931886254906,-5.7310802291272775,45.79787585019383
167.09,0.008454590484520175,-0.004945306621200147,0.0028935620923100356,0.205793928357717,-0.09601166316528242,-9.490915888689074,37.40054556332538,-5.614796358532484,45.69338514838362
167.1,0.008790110844892257,-0.00570433914677147,0.0036232081417915387,0.21095358688256144,-0.08610100715216053,-9.497110944020227,37.230860280858586,-5.54693389415807,45.96268045886342
167.11,0.008953816300187893,-0.005711613212055408,0.0030010946162625438,0.20314315557282617,-0.08832288353960883,-9.491591863729825,37.443031808384205,-5.645484753232024,45.894808355559924
167.12,0.008208581226298453,-0.006283281203754768,0.004542074946949008,0.22592218619202004,-0.09765258163001084,-9.475896200442877,37.35750373062193,-5.566810020375239,46.135215636412916
167.13,0.008103911868701293,-0.0057118522157971075,0.0034908311949232306,0.21124609695871585,-0.09998095589433298,-9.490483991597705,37.30437000703497,-5.614012369465113,45.86779716967145
167.14000000000001,0.00830280763070484,-0.005915187097889056,0.002919836550678264,0.20732699442352862,-0.10235482879096393,-9.489920653945967,37.64065086922036,-5.730325025640075,45.822816670157245
167.15,0.009018230709784521,-0.005995376742239388,0.0038185873072785776,0.22662499515717843,-0.09306640248744641,-9.517071061942174,37.50155182397473,-5.616858734436844,45.912101660364
167.16,0.008102996288093047,-0.005276083799550378,0.003668686846674523,0.21369446790491056,-0.08335772995904228,-9.490592933824368,37.486096179343406,-5.645380425406705,46.05522427295087
167.17000000000002,0.008908916300255545,-0.005416871750893442,0.003916294347129033,0.2161170477082199,-0.1134200489753192,-9.484159086905509,37.434404986987126,-5.691037523687357,45.93979029487472
167.18,0.008845940302539374,-0.006189508448862069,0.0038129214406029295,0.20987037422926172,-0.09051082619434776,-9.485946780018995,37.33036656354603,-5.741521573051373,45.906116473223946
167.19,0.00810017827170441,-0.006043777818882398,0.0036250791948755894,0.21845013190900237,-0.08518177566520979,-9.490467695951445,37.58886525010928,-5.658474545696547,46.002356395471985
167.20000000000002,0.00871033632386657,-0.005477604047508405,0.0037022735244201473,0.21519586265864557,-0.08030875040962025,-9.480808505835268,37.55166771881205,-5.626741804104568,45.90704882189574
167.21,0.00896688870025262,-0.0050331236704817895,0.003543726356670561,0.20155312314102336,-0.08898282076255523,-9.493278368856783,37.39915965149539,-5.828912757079241,45.99098847413757
167.22,0.008114310825231494,-0.005554791034244897,0.004128048205744115,0.21351208792488077,-0.0915477521853588,-9.493222914948479,37.556849620531274,-5.5915424185799285,45.964235365203734
167.23,0.008681473952083596,-0.00623313435106896,0.003576745772573686,0.20064770788340625,-0.08953791929353076,-9.49334827218518,37.41696627525658,-5.650599093828063,45.78205352324298
167.24,0.008472340339362085,-0.006129312210860273,0.0033501197397365276,0.20323021415244613,-0.10247593101353222,-9.471823713348627,37.451865831644,-5.671175548634113,46.23762295519621
167.25,0.00878214920868829,-0.005739981786468464,0.004172369905412829,0.21012534622850365,-0.0880801261155327,-9.48059583235606,37.42497122321626,-5.6487931516473235,45.94099354115692
167.26,0.008125780657395047,-0.005424789494555256,0.002772062110278102,0.2028345874616955,-0.09928870530743625,-9.485036561947819,37.485482257209334,-5.692593504893103,45.87263800593757
167.27,0.008927792365336284,-0.0061781776007061905,0.0032374727689820117,0.22443149535725612,-0.10433322107124678,-9.49333115667434,37.44041962443155,-5.607530900151316,45.804683635555364
167.28,0.00788349495945674,-0.00534673887476146,0.00408694520049939,0.20977066696471788,-0.08236303092735771,-9.490155927118266,37.53132512742357,-5.691218916215684,45.95069196103498
167.29,0.008415523089556303,-0.005350528988249463,0.004031959092306485,0.21761505061313785,-0.0972115753461203,-9.510686072551154,37.42720068645988,-5.682986729656344,45.879865002087236
167.3,0.00883191853582128,-0.005337819953636502,0.003089376178081401,0.2067338247064358,-0.09751636483820947,-9.48344692229522,37.37375415487572,-5.598846067269622,45.95157620479377
167.31,0.007882291255870135,-0.005006704861460165,0.0038041368619101427,0.20409899898224407,-0.10463581461615269,-9.483073308790656,37.438286608187994,-5.606300236693142,46.04967899048272
167.32,0.00832574618299523,-0.0056683774220635755,0.0030038475190160108,0.21057833342373095,-0.09713035251073521,-9.489110707959728,37.472551021724996,-5.690307438459775,45.87597111634384
167.33,0.008765786793561454,-0.006934188345080068,0.003532755059148756,0.19872240226495166,-0.09276689604543047,-9.490264938578747,37.52540555000885,-5.514853684727037,45.981638066887065
167.34,0.008521029444402297,-0.006377738334650555,0.003258024001308187,0.21446713698959338,-0.10402148959953254,-9.493199533103871,37.458882018059796,-5.624736262315631,45.939340704685875
167.35,0.008539733727115393,-0.005431803007661448,0.004142444983053982,0.20917257387892085,-0.09357372895540142,-9.496377847923602,37.35587468141219,-5.655306228940448,46.0110752449345
167.36,0.009549128791512677,-0.0055119226582834215,0.0035169830229090366,0.22028826967928414,-0.10407057073892977,-9.483777177951758,37.42179254171327,-5.79630559246165,45.90257065446518
167.37,0.009498308578810136,-0.0059436584339872195,0.00387400339677625,0.2118876076259245,-0.10191730660971361,-9.484301171782489,37.59566408389456,-5.507530321243286,45.95425457983781
167.38,0.009673580663585063,-0.005503098163034827,0.003431958368573848,0.20913545477876458,-0.10058014570513236,-9.49080373148029,37.42871749101211,-5.619287047050969,46.01919105690147
167.39000000000001,0.008199523146270675,-0.005177701523673029,0.002224126300790644,0.22695100791186038,-0.08636548434303624,-9.503989680124024,37.527764169353,-5.621432232233418,45.74648524711661
167.4,0.009079073836734185,-0.006080238087077016,0.003537711190051342,0.21252579430544108,-0.08697182151787695,-9.498695943249805,37.48026335525155,-5.553349716909607,46.04040140299482
167.41,0.008546908936156344,-0.005357122528216741,0.0031737622475047507,0.21045364320613996,-0.10190183626354356,-9.480842850639572,37.60574043570744,-5.702025386780277,45.819089724310466
167.42000000000002,0.007692462129697087,-0.005864704738246406,0.0033289498194405574,0.21564200990585802,-0.09704429506153,-9.486953079420617,37.3798190268702,-5.499559257592592,45.89527324790937
167.43,0.00862849016860418,-0.006694748066624254,0.0037982288566488324,0.19750541468148017,-0.09051840122262118,-9.493478842257394,37.441024536089124,-5.542671803702251,46.027688646090006
167.44,0.008643597238536188,-0.005764244366502328,0.0030702580010448935,0.2155800236159876,-0.09422687309296292,-9.493056806310955,37.50801200024515,-5.615826465160628,46.00387395388618
167.45000000000002,0.009154021745368866,-0.006103811290694102,0.0038981932963796278,0.20681036102239586,-0.11376174097584554,-9.494799747471687,37.37883063404349,-5.568884951576101,45.86249060513345
167.46,0.009031896021891922,-0.005639082163254349,0.00339870598048651,0.20338115669326906,-0.09684650998968126,-9.491896941691406,37.676703746514775,-5.713930173559177,45.891915301956125
167.47,0.007898457580987712,-0.005104491838384578,0.0031946088775089286,0.21838174664127372,-0.09115090204776215,-9.485457501611053,37.54909726846973,-5.682590318371913,45.91176209663415
167.48,0.00849408877827135,-0.006437677022242183,0.003993352931293792,0.20273849127837287,-0.11161056248375896,-9.491916512281001,37.48864481616128,-5.562615654047495,45.82289428731119
167.49,0.008768347841209811,-0.005790689843660764,0.004058962019630752,0.21448916268718735,-0.09820723138480986,-9.496293619064671,37.44618297333722,-5.712455553032042,45.88444373692981
167.5,0.008532052773832519,-0.005498443589528364,0.0029497933923790347,0.21695020673997914,-0.09789042585009727,-9.490968080813955,37.51208413146485,-5.4367155606418445,45.70763652636783
167.51,0.009230483900985152,-0.005728345186088633,0.00205386721030791,0.22218996977488753,-0.09850933517608881,-9.502090150544184,37.53524296622061,-5.700960328298667,46.01125890081229
167.52,0.008282758909371184,-0.005671666636281628,0.003179739635494012,0.22133466425885998,-0.10237164991130732,-9.50969248106865,37.48791650045396,-5.627615039535858,45.81761454897991
167.53,0.008950049202532803,-0.005498551684058767,0.003605888288665642,0.21651343968197187,-0.10222567333719912,-9.500262185921969,37.37687151517103,-5.5708501955290775,46.306362799978224
167.54,0.008942503713181952,-0.005658840527108665,0.0034376505991859335,0.21744853989200877,-0.10480296387503735,-9.49657589353822,37.514673986426736,-5.7111211147505,46.078913945161254
167.55,0.008622505018444346,-0.005739609171273781,0.003744872870358137,0.21717344394969834,-0.10884213449638608,-9.502305996582264,37.696647520564184,-5.735886511431259,45.937215064022524
167.56,0.00849701770332128,-0.0052474449735655715,0.0024210955839430674,0.21255317110571745,-0.12136231677252694,-9.496145727239607,37.45757461304298,-5.662840630467279,45.981972808062565
167.57,0.008052136340626641,-0.005579286377936584,0.0038658483751139805,0.21391359294438345,-0.11439369237632001,-9.500152532393669,37.61002475412888,-5.679045579257368,46.06767709598398
167.58,0.009005092864266824,-0.005848142182592568,0.0035076921151613706,0.2091316872174143,-0.10664994738642292,-9.502486860010421,37.56372048000532,-5.660183312935878,45.817897390891616
167.59,0.008572093477649359,-0.005374317342172315,0.0030160596558416962,0.2189990624024232,-0.09605548874397833,-9.494143193143012,37.36427635661783,-5.690918283125105,46.022060286539514
167.6,0.007837293168642007,-0.005881045551849972,0.0029549397464361366,0.21199847332855126,-0.09960858900140244,-9.518326468179458,37.55245833025097,-5.528073804806896,45.95962568501067
167.61,0.009339352101016534,-0.005570403073354422,0.003286828204049029,0.21424378899478594,-0.09047269602082442,-9.494795674356562,37.387184503787886,-5.582218338636462,45.91595574901044
167.62,0.008915385639774223,-0.006489663598246932,0.003681210113497404,0.21156601716852322,-0.09880215472724975,-9.481696313424282,37.379430086565804,-5.651786519899836,46.08900737367293
167.63,0.008746278022282051,-0.0068938414658269945,0.0031860776244076877,0.20411282405351752,-0.09818565448897297,-9.510683291008643,37.51983056107449,-5.652065292962426,45.82464201379673
167.64000000000001,0.008773517740537055,-0.0056214663817997996,0.003421765205277493,0.20763209099404778,-0.09817747726442758,-9.490612232436304,37.5044734111316,-5.760641715684699,45.82710964976747
167.65,0.007943840238755065,-0.0058396021201308854,0.002540550408744819,0.22305901457818658,-0.10673226798525502,-9.490557474003628,37.29917474921894,-5.694346334756365,45.85776839688777
167.66,0.008467980526603547,-0.005326358915204158,0.00313062051297236,0.19939810839611405,-0.09058707486359309,-9.50034624927796,37.39522627618161,-5.641410391766347,45.879327299106784
167.67000000000002,0.008769694549407885,-0.005456810410368386,0.0036984990202474813,0.21943787835400982,-0.09795241396948011,-9.496056899302609,37.45234542101685,-5.70765347455483,46.05009560664536
167.68,0.008661741655741972,-0.005577556726636334,0.003399055587483223,0.20721936403890134,-0.0927529643800855,-9.483045086820704,37.582895320714975,-5.599987241584315,46.083924241349564
167.69,0.008827559366375245,-0.0058028023568288895,0.004072772868166977,0.19538916667598769,-0.09867617478294329,-9.506454765023285,37.58523712569203,-5.5848189376791915,45.75529938338702
167.70000000000002,0.008800748948761768,-0.005420874071422939,0.0035374104724402965,0.20770134085526237,-0.08525823266136719,-9.491950499926025,37.40677360164123,-5.659208842873613,46.15224106840388
167.71,0.00879165483619759,-0.0053428769815890235,0.003028652132284728,0.21850309100565696,-0.09625462682509202,-9.495419662150779,37.52955522694483,-5.584249740949874,45.90463151623569
167.72,0.007692519141917962,-0.005104307093310213,0.0033614012977067503,0.21781859762496505,-0.10617564671547765,-9.488417778097663,37.21850337923975,-5.57224378304468,46.04905312601083
167.73,0.008299243078880582,-0.006610531226117641,0.0036403543636969802,0.20902597301868991,-0.0871535625142374,-9.494677576333158,37.33212600745584,-5.709937547201509,46.13767865452464
167.74,0.008750058242002179,-0.006196787312659302,0.003372077938882553,0.21767401621410554,-0.08863172819150629,-9.486299016742633,37.57515842302723,-5.515726147154225,45.78164850642266
167.75,0.008975044302004374,-0.005620218195389033,0.0035042654263438247,0.21760787614950103,-0.09687172685662868,-9.48801477970389,37.47416273085141,-5.705532779413539,45.97617972086185
167.76,0.008396006380526936,-0.005599187616425634,0.0035857202458111433,0.20507990268041842,-0.10481390942915948,-9.485719449829578,37.195800258141546,-5.663834174511893,46.11836586035794
167.77,0.007770933425357048,-0.006387719601241418,0.0031931446548579775,0.20350595198566337,-0.1023772867990144,-9.500809099893267,37.382943902149165,-5.645276091330609,45.962539130271125
167.78,0.00801722432993198,-0.006004758287170823,0.0027341682101098856,0.2129295287113072,-0.10956664576324537,-9.510679062354654,37.40135879492582,-5.644510344393556,45.900677434107806
167.79,0.009468291782092388,-0.0052994980058452745,0.0033606949591797864,0.2121319495769293,-0.09565720750641482,-9.484010823413932,37.5616434429521,-5.780597041826337,45.68830876950488
167.8,0.008885666808830819,-0.005646593900263706,0.0033829137343138844,0.22543248495834156,-0.1032287197918703,-9.482344225297032,37.36724482136814,-5.499356063543069,45.953247213556125
167.81,0.008810689080599112,-0.005431952048527221,0.0034128919169437747,0.20538564271713705,-0.09716505092077797,-9.497593551023467,37.47181405786884,-5.610999574413135,45.85411316723453
167.82,0.007788048635405972,-0.005334361942430698,0.0037420170054736027,0.2216099444694072,-0.10377322719716389,-9.467135577917125,37.34241044190312,-5.622214178889998,45.837538229817376
167.83,0.008482840605523338,-0.005339168088063463,0.003401082740627517,0.2120940412217059,-0.10313817098189897,-9.500390173787126,37.64822753400846,-5.613139106392998,45.868951341933325
167.84,0.008420828164862153,-0.0050763818727501,0.002939479463467538,0.21295598539066407,-0.11490570767200556,-9.500400558240846,37.576506629209675,-5.644491473027928,45.81779339262382
167.85,0.008502916292474568,-0.0060667088581443426,0.002860525443374477,0.20813528117014254,-0.10716026484340367,-9.4888788264478,37.36187693815546,-5.859725818733691,45.971375613519655
167.86,0.008650696453014263,-0.0061597905101163156,0.004293915203940489,0.20654624646318617,-0.09521921082553789,-9.484848561271319,37.38991021496151,-5.72561226632554,46.11478668320776
167.87,0.008146464284761524,-0.005203618108253674,0.002890437160580427,0.21428614247355426,-0.09114456717290183,-9.475388578304184,37.377322334991604,-5.468736700684128,46.082771771731394
167.88,0.00783935144522961,-0.005230912904333252,0.0036615275159643367,0.203664404017295,-0.08934579606369286,-9.490486332432035,37.52067032189749,-5.776627833582542,45.89279416550746
167.89000000000001,0.008167216075087073,-0.005730016711093728,0.00336306114067263,0.2038540944323038,-0.0942567950428065,-9.490533147028883,37.53636448123544,-5.599847948105816,46.0704721195876
167.9,0.007908866454555576,-0.005693334145955356,0.0039907796072030325,0.1985450772037952,-0.09778570932102171,-9.501640355669506,37.42088903175404,-5.759007167318996,46.13724704827025
167.91,0.008988397167146497,-0.005981129924270625,0.0032085086648469055,0.21242181208846453,-0.08536554885606065,-9.489741973124712,37.52436704224346,-5.6957560634854385,46.03513514838206
167.92000000000002,0.0077404277224672,-0.005936784560360812,0.0036185509576198683,0.20742238790298634,-0.08923418333562529,-9.51088293479799,37.459455144255465,-5.6001432705098555,45.80847727694369
167.93,0.00881601500696629,-0.005140204893031415,0.003241788241839249,0.21494625153165675,-0.10299730008427276,-9.502550081086982,37.660437874212114,-5.697962360185922,45.88982178743889
167.94,0.008933820016753335,-0.006022382218711318,0.0032414682827482913,0.21509992450143764,-0.08804474282765339,-9.498303726938023,37.49290068313481,-5.6318149445338195,45.810368172391314
167.95000000000002,0.00901158398063258,-0.005948552636556463,0.0036855049204994566,0.20990228237954967,-0.08775722962962505,-9.495307945406404,37.42151527293194,-5.699392115111206,45.886667560399225
167.96,0.008493677244989704,-0.005496018981702114,0.0031742273559858883,0.19436074945912513,-0.08476753001484555,-9.476350618512466,37.3926119917302,-5.5928512513296935,46.08899960528943
167.97,0.007818063952477548,-0.006691619228449579,0.003238245090371807,0.22232778099737638,-0.08271768279597809,-9.492502232391892,37.55777689827378,-5.746049782570666,45.91891208685207
167.98,0.008529849270963032,-0.00589895529977757,0.003339175223579354,0.20549024492096146,-0.09559372825971148,-9.496830482565294,37.56016227866222,-5.44373212020614,46.012123266247244
167.99,0.008768758188211915,-0.005504604623473256,0.003715745994431821,0.20915691793013935,-0.09625668124324759,-9.504025426404887,37.3868649830577,-5.675490334476248,45.90735264143707
168.0,0.00865470895900123,-0.006143508129301814,0.0027032518155658217,0.21781781296521915,-0.09430623368786206,-9.4892521649557,37.505373355838216,-5.626551086828621,45.96673459904332
168.01,0.007929791793111323,-0.005524486760993385,0.0036706776698136137,0.2077294001228383,-0.08323532934216704,-9.503779872155908,37.39659771492332,-5.616907502587279,46.05877835863718
168.02,0.007546986553014342,-0.005930075266946961,0.0034899591508160215,0.1980858843910133,-0.07699216561645005,-9.481917877959132,37.44008384024534,-5.742246845166044,45.77239879929844
168.03,0.008231901929355724,-0.005813529811738673,0.0031457442094704607,0.202440427099424,-0.08566743681423854,-9.480098323947441,37.480941903254255,-5.743826453911001,45.97326700762644
168.04,0.009219529293222615,-0.006049456062922049,0.00352141221673026,0.2137014673861654,-0.09866334894495354,-9.503269133003375,37.47998092875693,-5.770725481085107,45.84880241804454
168.05,0.008707294437430242,-0.006625490083937115,0.003625511597253604,0.2082779126718265,-0.1086382885864809,-9.47343344949761,37.40312789791186,-5.534434657769317,45.87648464507046
168.06,0.008411590527732113,-0.005859112854775175,0.004070862361093826,0.21674942524975083,-0.09713252489210981,-9.503806269735977,37.48431163410318,-5.563038651782829,45.93616209925832
168.07,0.009107179933296948,-0.005774920465852076,0.0037158012960213163,0.2023653142141909,-0.1015865429163508,-9.493590672751129,37.457936903382546,-5.530005258691743,45.91187326439964
