t_s,gx_rad_s,gy_rad_s,gz_rad_s,ax_m_s2,ay_m_s2,az_m_s2,mx_uT,my_uT,mz_uT
198.52,0.008627546412697933,-0.005489375271610595,0.0037372492482539155,0.20617613186215752,-0.09485541988575188,-9.504704469660794,37.497037420863975,-5.391222250597709,45.92905539676417
198.53,0.008424211368349704,-0.005246341123189193,0.003198257812240488,0.21501820107009348,-0.09808786473315166,-9.490978267885241,37.60371653075414,-5.600587768525738,46.11010108497717
198.54,0.008243285794329069,-0.0054225714019117705,0.003201231381111085,0.21551182081800482,-0.1056469326820464,-9.481448212405612,37.37424056149013,-5.6922199439538925,45.7808941437051
198.55,0.008247210749554595,-0.005923175344286614,0.004092148036259315,0.20735234669850905,-0.08831578342949556,-9.500764482404959,37.63362653626024,-5.680625639623771,45.97876380057398
198.56,0.0080330005117057,-0.005053409261348754,0.0036278626731658693,0.2098067956636186,-0.09539441682370167,-9.498981504249606,37.667782326108465,-5.627982784675227,46.0616142027614
198.57,0.008255708610014432,-0.005814174536987889,0.002964581003683471,0.22811557249988546,-0.10070110465560501,-9.508211987306916,37.560998176829365,-5.47832592876246,45.93923835750236
198.58,0.008362447748222614,-0.006024015047894862,0.0030083644955083413,0.22076256479715253,-0.10428121713702826,-9.488511982418462,37.64510248635233,-5.654761196636165,45.94957702776277
198.59,0.008489992267249972,-0.005698063253747383,0.00373689994138274,0.20764128456513584,-0.0912475116773983,-9.493146901060348,37.61082700170975,-5.643016083309127,45.67184197939614
198.6,0.00919065731642031,-0.005963090429601317,0.0033685565818589395,0.2058114107878119,-0.08100323411163995,-9.49405116921535,37.609799673625275,-5.5582051265661345,45.82533319362022
198.61,0.007905001712896164,-0.005720665151008073,0.0034595509820845695,0.21347817020971432,-0.10641665180945294,-9.495385361682464,37.28923415567871,-5.648557111347174,45.97228649444558
198.62,0.008305143766209826,-0.005905810614620988,0.0032085163202227552,0.20164820349106907,-0.09869947464302732,-9.481511372267326,37.57828536819663,-5.642532016322616,45.81638616970092
198.63,0.008794378914570973,-0.005958858175331759,0.0033664875482373466,0.2335161960596856,-0.09958499315755387,-9.495860855218252,37.48187045174756,-5.6201260784754306,45.75425340132045
198.64000000000001,0.00908935691564664,-0.005815849635218594,0.0022474288012604713,0.2022929680164477,-0.09330966634120336,-9.48343762748793,37.64560305994233,-5.539320814188995,45.93659946320976
198.65,0.008229026043587172,-0.005908543925465725,0.0033712267453919875,0.20204035323546055,-0.09106165981711821,-9.494922103865497,37.43049977271441,-5.546545222438911,45.85732273269423
198.66,0.008560432199586802,-0.006198435514695722,0.0039598207826936115,0.21472129901001177,-0.09420749756083802,-9.49957308092816,37.665166113370105,-5.490745083260374,45.83187655636
198.67000000000002,0.008548957630855902,-0.00609230978287582,0.0037135083800773887,0.19888578030618417,-0.08468577668946105,-9.494291037437648,37.550070003025304,-5.619043887209437,45.75378896194477
198.68,0.0076494127853583265,-0.006024180719172551,0.0035022616445730802,0.21153662054349992,-0.10273952796259171,-9.503263983703219,37.579700108245994,-5.461099575542445,45.97182738956028
198.69,0.009025954027489841,-0.006093776257399329,0.0035532319494383322,0.205050117401693,-0.07973487767576899,-9.48040593430057,37.592887400002496,-5.60116628713249,45.691097901532096
198.70000000000002,0.009279358535451634,-0.006167317408821204,0.002556904281355659,0.2077556619545346,-0.10712793318871136,-9.494443565628526,37.508099164116416,-5.582431909229011,45.715041904561424
198.71,0.00847354531344392,-0.006363469700350561,0.0032210671667074814,0.2276133959670739,-0.09470090950176238,-9.478437031019597,37.547325220653775,-5.575404459352753,45.92533785573007
198.72,0.008173574144054022,-0.006017129496177039,0.003780561529403228,0.2117803357084314,-0.09977395495977229,-9.493499783446268,37.51730155434859,-5.580211171569527,45.812888594888946
198.73000000000002,0.007439908364778638,-0.006656522135985866,0.0031814747742379846,0.20875159232586765,-0.07995605373680985,-9.50212543039163,37.61408475768574,-5.574072850349181,45.994957835788405
198.74,0.008220357836542782,-0.005802263000207706,0.0034122481896170873,0.21529299018378126,-0.09376992057401985,-9.492918185837201,37.62343642985533,-5.695030294222868,45.84819155173961
198.75,0.008878337172164899,-0.005482436446047133,0.0025092426195567697,0.20705355138158862,-0.0962988641154503,-9.49377814114181,37.52592459528191,-5.724386238841718,45.903121715090855
198.76,0.008397397904042021,-0.005937436750612275,0.0035883935040923742,0.2050302084131725,-0.09907827946096237,-9.499333263206601,37.54748345554743,-5.736454649652208,45.80674486354598
198.77,0.00849998207249746,-0.005258666999762565,0.003831041512795481,0.2287759971931412,-0.11314588494787788,-9.489011417717473,37.44987424798049,-5.472786683135753,45.71859643168601
198.78,0.008188756654216362,-0.005260068258904512,0.0029655268105914408,0.20496271090863022,-0.10358692249741763,-9.492372260193838,37.72611546085071,-5.511555665050655,45.842842094785276
198.79,0.008849192907441092,-0.0062272634225522885,0.003782006266584123,0.20057308590279652,-0.0976851620894635,-9.500182290251349,37.46273181437355,-5.666040415295233,45.82744284635257
198.8,0.008313474210000754,-0.005257793591537407,0.002804726767346855,0.21492683161289997,-0.0932209952949882,-9.486341026331141,37.67802570684489,-5.591494092689839,45.985559342430854
198.81,0.008615394733447523,-0.005675283578444866,0.002861835110020922,0.21967866263743033,-0.08877692697719906,-9.504526832611672,37.49501405667594,-5.677131197164665,45.92895817172305
198.82,0.009532238151812526,-0.006908483549147396,0.003403998711626312,0.21453307806684302,-0.08964383905089485,-9.509864798312268,37.661745109026675,-5.788261275516438,45.72738817928766
198.83,0.00854560561204126,-0.006236728061114438,0.003580770565812558,0.19956942407963496,-0.1038233615182767,-9.482440439927766,37.6259178220521,-5.592567657841073,45.936376773423895
198.84,0.008685054011153838,-0.005541474237047592,0.002938132919924512,0.21627526682307674,-0.08258751191485837,-9.495506250494696,37.42880929906378,-5.538880710564357,45.73494202866529
198.85,0.008687829292731635,-0.005435342651056754,0.0036054567238002237,0.21927296966510865,-0.08704318213780576,-9.491864689168262,37.47171850900674,-5.627146869315457,46.09564056584021
198.86,0.008946623521656712,-0.005970659897824883,0.0028488127442856653,0.20683285162692855,-0.10083018291492106,-9.473144737649067,37.61093763213317,-5.768261807158476,46.058250681056606
198.87,0.007494591785167717,-0.005862644343248703,0.002820149229667105,0.2219270818329827,-0.09618611230272717,-9.510439952996316,37.59099585884662,-5.567401338876548,45.58853587424391
198.88,0.008910233550065544,-0.0060627609526805355,0.0034953506730661735,0.20360812891894217,-0.09441340911615972,-9.502276303784472,37.587464123833485,-5.697310915914449,45.789825622127694
198.89000000000001,0.008404896542122639,-0.005620757356910798,0.0035285728991358714,0.21352048226310302,-0.0868110659692286,-9.502439480921048,37.68159987629132,-5.576462011059106,45.80430122562894
198.9,0.00881692630387429,-0.005584565126259138,0.003683031030329492,0.2065969296624765,-0.09010505012411124,-9.494931584052743,37.476616673171115,-5.66740225478915,45.84610117620256
198.91,0.009301179240522739,-0.005230884075849127,0.0035393259296243222,0.2172598432217632,-0.10842323459661923,-9.498930582153575,37.338848167858444,-5.6431526565707575,45.77314052607534
198.92000000000002,0.008632948758499341,-0.005561765347771246,0.003686490264252471,0.23158356304644476,-0.09138386502931657,-9.497789538651553,37.55229953256179,-5.735240565445266,45.69243048381459
198.93,0.008800398153313212,-0.005551312622106452,0.002665807584197319,0.2155473586767422,-0.08245721644142961,-9.482618259913583,37.30600358334456,-5.609100562676194,45.9549609880374
198.94,0.00908525497997571,-0.0064135600542393175,0.003823521245929359,0.20543446079333466,-0.09166084845615556,-9.485953113674357,37.6642132180032,-5.75037996227211,45.95271746526894
198.95000000000002,0.00840208067465564,-0.0048889020908756695,0.0031822524223700382,0.22019622614436674,-0.0892441714011431,-9.500753936975201,37.700374414510264,-5.709209492597255,45.887021744126045
198.96,0.00862361023556928,-0.005824358196477592,0.002500824602775475,0.20591240889661422,-0.1098025421573659,-9.494511763314854,37.666841576865835,-5.612992406738134,45.828787280564185
198.97,0.00896903542759527,-0.006074313321444615,0.002995183815778198,0.2039079015111309,-0.10241972500048926,-9.494044190356863,37.39063827298535,-5.705352176220595,45.86610513292895
198.98000000000002,0.007982060352786738,-0.006009079050904396,0.0034140859502537297,0.22163046150139595,-0.0906364235016102,-9.486020250552244,37.44394013030852,-5.4796983921758,46.117809051748374
198.99,0.008769634677251515,-0.005332917378033309,0.003858004061017898,0.20610769860960262,-0.09756645136836309,-9.489403348095305,37.734678975276545,-5.570642305906484,45.979194808114336
199.0,0.008075757840379878,-0.006183649851197271,0.003171245522524074,0.21215027290877997,-0.09910512225957496,-9.495618544586675,37.48425875211394,-5.717109041251165,45.800937612996606
199.01,0.008281825236045811,-0.005437877910406973,0.0037596422821101665,0.2207735649495205,-0.0855719954625159,-9.492562958778887,37.59794540631514,-5.455193927346888,45.918304248034495
199.02,0.008779926342653722,-0.00619206910130218,0.0027301162305061527,0.2024989856343578,-0.08636403632333509,-9.47495811147051,37.49051902548528,-5.733550191476939,45.77315297486124
199.03,0.008318812954511739,-0.00634846155354389,0.002879937394425905,0.20303560053472153,-0.10121489811350609,-9.48931794109826,37.5683633149173,-5.531689689886102,45.70520537238343
199.04,0.008483458280092893,-0.006084243974616594,0.002711626706528041,0.20415832325433736,-0.10104627893738251,-9.494657224662642,37.60544093671709,-5.76698397890307,45.84355177930331
199.05,0.008111533512470239,-0.006190808841091957,0.0032027943613900144,0.21665957029067376,-0.10146544306428318,-9.49935515266341,37.61330302395733,-5.3772206177635296,45.86510356239599
199.06,0.0090798276113101,-0.0063488688389206245,0.003501689710167879,0.21058750711641405,-0.0871167817432986,-9.481978396478915,37.65958906767173,-5.648227595667031,45.739616115456364
199.07,0.008048687676879855,-0.005900033162230635,0.0028475211721444857,0.20811322330695342,-0.1076284707475727,-9.500835424894248,37.51574247844351,-5.541750531663591,45.80276169547825
199.08,0.009117323296487529,-0.005589917875707974,0.0038969842428259512,0.21658995523509567,-0.1151177236762734,-9.482165266069302,37.60879227157196,-5.629486854677802,45.74582475964728
199.09,0.008410692487702938,-0.005929529992384944,0.0034818034370267476,0.21327289824162146,-0.11052554717206994,-9.480123610023725,37.5437111676354,-5.575286932947128,45.99951161460331
199.1,0.007842979644484578,-0.005334002749946869,0.003839898255883294,0.21350280061264984,-0.08459002119989897,-9.480324395488251,37.50385046556849,-5.5458350271276515,45.873415790809766
199.11,0.008164435164323561,-0.005860169724437447,0.003851530792281583,0.21146132724824737,-0.10343142703393031,-9.471102780215949,37.54941739443451,-5.784757129036512,45.70835119334883
199.12,0.008186431392780056,-0.0064341835435076464,0.0041657503911690106,0.2064123348765712,-0.10270630012422015,-9.487607647446193,37.47297516787385,-5.508987081513314,45.846451438786524
199.13,0.00865012270570949,-0.006349988324845374,0.003573568710081133,0.20432829832859445,-0.09934198165966497,-9.493152004676766,37.43162371852805,-5.549632706565223,45.78963627961914
199.14000000000001,0.009312608478828841,-0.0059286145066418,0.003066565112670073,0.22300760079400103,-0.09046044410830323,-9.509287223522422,37.52874993816652,-5.702154758367991,45.816396926167684
199.15,0.009592814476234108,-0.005710383856441939,0.002814200535371991,0.2179475444416894,-0.09913326336131062,-9.509814648127772,37.45528192344387,-5.480196822139283,45.81974392067861
199.16,0.0083070814435844,-0.005304626883321833,0.0030782869379402025,0.22409670500615414,-0.09533360689028847,-9.489027594658863,37.646028735370656,-5.666698419601437,45.68906731090082
199.17000000000002,0.008649802033510222,-0.006071141617136267,0.003970998434489942,0.2062345081443969,-0.09403341373842646,-9.4940988053825,37.57697268250583,-5.692507364285094,45.800053994467305
199.18,0.008674126877466685,-0.005338035821248721,0.0027317067235981722,0.2162479067760829,-0.09137799412497304,-9.493760936109487,37.469011088402475,-5.498915988921761,46.004306518899575
199.19,0.008430073490278307,-0.0061740938418489745,0.0034459134194313335,0.21003580988501258,-0.1026657720879848,-9.497428187469154,37.6145370304858,-5.56411594830993,45.885832434456795
199.20000000000002,0.007603263139953574,-0.006351465352235246,0.0038063352857654296,0.2254700988344264,-0.09080498663546051,-9.498500457437142,37.48100543417913,-5.7475885680647725,45.81396260095582
199.21,0.007958416076586804,-0.005679993661481279,0.003954764859996207,0.2118942898567997,-0.08419024151175683,-9.476961856925845,37.43023141716552,-5.7033480430312045,45.7376960260867
199.22,0.009722460403352656,-0.006358282301386125,0.0032489951269101935,0.2086102099895452,-0.08319638309829736,-9.497224110632052,37.559591746230694,-5.457887838501996,45.724108431324986
199.23000000000002,0.008490782258716962,-0.005678094756712753,0.0037793771911707125,0.22261923710405507,-0.10005376226073195,-9.482674836270467,37.58863644794267,-5.767324447688176,46.014345353194656
199.24,0.008651799772307445,-0.005749635548033585,0.003397960840110184,0.21269990688805168,-0.0865134756844546,-9.490823731679443,37.66178103195688,-5.626245818425485,45.715106122238524
199.25,0.00828833967465298,-0.006350637963473271,0.0030886322841831354,0.2124835277573805,-0.08683080373434966,-9.49449968403238,37.299477978337016,-5.498335902054266,46.18350053806733
199.26,0.008341444429723248,-0.005925942749876069,0.0032418110924533434,0.2167781766030317,-0.08433333351854654,-9.495421669594899,37.370450850675546,-5.486020096233398,45.64250214439442
199.27,0.00803805434653428,-0.00563881245607102,0.0043280022485239255,0.22777519875472563,-0.0939857190176093,-9.480563001054243,37.43302090933074,-5.674862340091627,45.79956175007426
199.28,0.008299108116519186,-0.005617078015811699,0.0032902080553460855,0.20787987391941118,-0.08835154783202001,-9.501584798053784,37.53044180695799,-5.7029357788742185,45.95126652475748
199.29,0.00855473259945653,-0.005777133615465796,0.003954192946321905,0.20799735776193617,-0.10999102906468061,-9.49192196096893,37.48635900710067,-5.635288443820031,45.669327651668084
199.3,0.0076277571790692,-0.004995825191012316,0.002732665063001614,0.21193628518748145,-0.09373114892669386,-9.492144860746,37.53432885855547,-5.719198339721902,46.00329504473964
199.31,0.009436821999496083,-0.006419040097075709,0.0027596542624636995,0.21428793289894363,-0.08742547267074241,-9.475767722752682,37.616481877035916,-5.428598174086703,45.66162548448467
199.32,0.008583866309173028,-0.005096229027742238,0.003612056871876986,0.21606814352249992,-0.0933750740539029,-9.488087421981962,37.59922209771301,-5.43493551495514,45.877716983849766
199.33,0.009323157832149008,-0.005348883388599051,0.003225951350542224,0.20775134214090057,-0.10594135113849477,-9.483210628443594,37.495961841015315,-5.525960894210516,45.703905831545356
199.34,0.008580564208496223,-0.005728774109378937,0.003332353730509002,0.20950633406208183,-0.1049274762500052,-9.50570290039797,37.67417200068302,-5.559047942983096,45.841972828105334
199.35,0.00829589308150985,-0.00531984676729729,0.003282466307136369,0.1974119273037317,-0.12608801967050876,-9.497328836269235,37.561022310711564,-5.510184906816517,45.809382984587195
199.36,0.00831643215813771,-0.0056538992271429524,0.0033859509781217533,0.20806798135039603,-0.09835142480574836,-9.474773113185469,37.6223061802644,-5.5693952923747,45.79620208505798
199.37,0.008251366353445932,-0.005634555033360195,0.003058850076736957,0.20762032560514754,-0.09539729848463153,-9.499420483268242,37.50600555279544,-5.431898743132427,45.78219966100183
199.38,0.00866467347191375,-0.004785142707309514,0.002959277901195794,0.23112527371275676,-0.09759673589393535,-9.475647135490199,37.40659288279597,-5.595386573459058,45.830295850331986
199.39000000000001,0.008832212833158031,-0.006456658636590942,0.003604981772418773,0.20882419796001572,-0.10143723385467739,-9.4855950728949,37.62720706076337,-5.450678880286398,45.73488864113596
199.4,0.008431220249363242,-0.006501598042478715,0.003179757364050191,0.21076717108161294,-0.09175061885444452,-9.497614225586279,37.65204038296609,-5.694588493814644,45.84404098749024
199.41,0.008358059608279497,-0.0058065981344400846,0.0035287827318418834,0.2153317344818338,-0.10829898550155506,-9.503276323839975,37.56776447751813,-5.531593656290398,45.78183174887383
199.42000000000002,0.008397207113682793,-0.005995739267690943,0.003093523491375277,0.2129852126498595,-0.09627921065220862,-9.485338731840546,37.531801893464745,-5.511783907740043,45.92582410353253
199.43,0.00897210359318096,-0.0053441459769597716,0.0034908270730830424,0.20083412485453925,-0.0948823405959172,-9.497785331599175,37.547015821798674,-5.657254800799492,45.92769937481888
199.44,0.00913196664966703,-0.005829947382481359,0.0032867552587397836,0.23287401412444467,-0.1083876256819593,-9.48124703877414,37.54670738051476,-5.581545886078611,45.87974649038815
199.45000000000002,0.00824426055605557,-0.005891242346460473,0.003266077906466911,0.21912441886703843,-0.0919800490062051,-9.510938629952594,37.67226536099446,-5.572963171234013,45.77403834332319
199.46,0.008664253218027294,-0.0060749598623243625,0.003687179620346509,0.2300702344416809,-0.10182659336522384,-9.493555489745837,37.790303070685,-5.538036803012785,45.65205807229359
199.47,0.00815989949629935,-0.00549787160256606,0.0030797749131753916,0.21067314212746624,-0.09730887096960388,-9.47842652705217,37.62341080890007,-5.673249680720503,45.67745092173475
199.48000000000002,0.008534648446079434,-0.005715232842740848,0.003054313860921984,0.2022274715601124,-0.09408664381149777,-9.498774260524767,37.50298013973619,-5.7076421079553255,45.80401969174213
199.49,0.00838048068627625,-0.006102479069357282,0.0031662291425282743,0.1988975658739577,-0.09872047632426023,-9.510105344738115,37.54988322453285,-5.707035734173746,45.97648433585426
199.5,0.008895674997277747,-0.005996183741555401,0.0029829964098521114,0.2073436902897886,-0.10712359507783677,-9.48056226213986,37.4890776385339,-5.528233834308367,45.87031973287987
199.51,0.008367353578522125,-0.00524825731799307,0.0036020533090532596,0.21394812447914896,-0.09312805706274514,-9.489852786602603,37.58356125273021,-5.581808845694087,45.8563834060546
199.52,0.00825413527445184,-0.005735266156674641,0.0037549404583785027,0.208449170709323,-0.09995307721289305,-9.490185952619527,37.5297806472644,-5.687948806352042,45.663033452917055
199.53,0.008146114559319219,-0.006509250116105986,0.004035331018330736,0.22306573162201013,-0.11182412587876936,-9.496170096658998,37.755838868088595,-5.60659912693334,45.98458652881094
199.54,0.008861573074357471,-0.005771875723580373,0.003656855506967811,0.20446650970047098,-0.09830361109637095,-9.472526364311696,37.558389781208895,-5.58759134532661,45.827036428356834
199.55,0.008299474330628222,-0.006169023220218773,0.0032292680178953384,0.2046559234984059,-0.1070368852972489,-9.483638745475796,37.63305645166186,-5.375004596259465,45.76262385226287
199.56,0.00832829893816989,-0.005944242647408428,0.0033404683615946206,0.2038914115621546,-0.09694143542099859,-9.484750111021652,37.5078516871157,-5.646283675370349,45.71512573442481
199.57,0.008863236050886084,-0.0058445272886892795,0.0035391124545327765,0.2152991045057517,-0.08860602234500592,-9.495898136842728,37.45707004930605,-5.480907922100529,45.883076598274315
199.58,0.007699273249440624,-0.0062124366303371245,0.004398192258023109,0.22722589834103218,-0.11802206595054113,-9.480859744173955,37.41557250138333,-5.513639954919503,45.92124574440035
199.59,0.00836784924638146,-0.005068820383429054,0.0037785239754632863,0.21694283711751233,-0.09447207674376334,-9.502780374216297,37.7290444325769,-5.647715111822227,45.91109792486414
199.6,0.008752847939224541,-0.006023674003113326,0.003072970183372572,0.19775169697171213,-0.09034126068114091,-9.50201541897291,37.63091485447148,-5.739780927519902,45.81101993579188
199.61,0.008884467496934067,-0.006163618886671056,0.0038008477323491817,0.21836944303956715,-0.10614319665636056,-9.497957168981111,37.688836496912465,-5.48474307170061,45.86125761268008
199.62,0.007620033295814221,-0.005249382225515805,0.004293917148795237,0.20133914849302215,-0.09627533290989743,-9.494376009393493,37.45108076804884,-5.505418703386101,45.852853209496914
199.63,0.00821120060249349,-0.005330193943951353,0.0030767657764361094,0.21869853947677645,-0.09168828945999286,-9.481583417739454,37.50117136370376,-5.456363218764919,45.83811223184391
199.64000000000001,0.008782269404209866,-0.005937582553746488,0.003220481556215131,0.2134847174630303,-0.10451220874755661,-9.497868041962441,37.470862008413285,-5.697030812502073,45.68044691825486
199.65,0.008793385662265637,-0.006010190227233067,0.004506171938540708,0.20956698425858222,-0.08553449572495635,-9.501590287308549,37.5091143634797,-5.452424477919012,45.82359212082656
199.66,0.008828619609842322,-0.005815381230731178,0.003520526618617295,0.21259933420607918,-0.09153678507948577,-9.470196558002037,37.48195048007405,-5.665715259138335,45.78909986305102
199.67000000000002,0.008521373095740784,-0.005491806879655933,0.0031370062330363267,0.20603130758634636,-0.11430243075426356,-9.489875047446006,37.5346399780813,-5.509860361129279,45.76131825474426
199.68,0.009114814622130485,-0.006384212324659976,0.0032599695229401605,0.21060029019401305,-0.09410434078590314,-9.49638227189729,37.612436696055155,-5.6260927006800525,45.78830515573043
199.69,0.008091906839539536,-0.005899911302282031,0.003394420902119847,0.20651879701974443,-0.08566056552279373,-9.497364999345622,37.69827596823741,-5.707030567867708,45.92991843912046
199.70000000000002,0.008296075392700834,-0.006070749794548384,0.003434663922917523,0.21046077237239302,-0.10092565762157829,-9.493626775036521,37.55084389325539,-5.562990678777175,45.82290875934807
199.71,0.008065640589028382,-0.006019167593651164,0.0027302203380821424,0.2087274267257292,-0.09469856365505361,-9.491050340018127,37.74518184779007,-5.733661903249198,45.786936632368224
199.72,0.007739141122783747,-0.005653159235282829,0.003373528896542557,0.20909850552526926,-0.1079522284528782,-9.502444695197244,37.696376215325365,-5.538858626072568,45.82311131739362
199.73000000000002,0.00868845849045274,-0.006240418166978517,0.0024794344035413713,0.2120667862202388,-0.09441765024822725,-9.49419152119278,37.62475041196711,-5.687196476807135,45.870871292362395
199.74,0.008272614853782622,-0.005750417099944429,0.0033886269853682953,0.22207322032567192,-0.09548036583865135,-9.492070233917962,37.351861164764465,-5.603725341098707,45.88807327056847
199.75,0.008346860622797606,-0.006041456953941226,0.0031876035277869355,0.2033627754112346,-0.09291469945242503,-9.49151333599583,37.53825816355857,-5.471031646357159,45.988449528250754
199.76,0.00929903876206684,-0.006486745288502785,0.0037694051127035244,0.2148518420502895,-0.1083703152182373,-9.48451740689906,37.70256531727454,-5.510476185906235,45.83777420060452
199.77,0.009015062693949787,-0.006336700934252103,0.003151177077668736,0.20572734709202983,-0.08136066160016814,-9.494959185924863,37.42605057685047,-5.444867300504188,45.82844231084536
199.78,0.008358659139814746,-0.005793766742505356,0.0028230204238822347,0.2141369966057662,-0.08840066345511259,-9.493113920139967,37.3501228217048,-5.757199857077273,45.825441924334214
199.79,0.008463938180044072,-0.006007539504722402,0.003206880398530997,0.2026456758485913,-0.10052509457572995,-9.489108752209315,37.38150177847889,-5.677169020473005,45.856085668256206
199.8,0.009130809873192498,-0.005573333735219001,0.0034494679186263463,0.2059972942341278,-0.09809796036054542,-9.485167420515005,37.51238228482495,-5.603022969225864,45.819371459167996
199.81,0.009287226105017463,-0.006077650169442791,0.0035421659500900118,0.1980124738326128,-0.10047530096007758,-9.483763437067541,37.65601599722337,-5.584644197961566,45.98960691223737
199.82,0.009084773908893727,-0.005516693516517235,0.0039045556730493685,0.23963125020824588,-0.09964239729641851,-9.496830751869815,37.56423468062294,-5.499052317047162,45.767324443499085
199.83,0.00855561945045789,-0.005807526611937445,0.0038010789806764535,0.20584306415225007,-0.09030697517627542,-9.493174672756226,37.56847773187012,-5.592739993487164,45.8100636343612
199.84,0.009473926809854153,-0.006424489149430344,0.0035145091838167447,0.2137756976649293,-0.09161744933863743,-9.494050973937927,37.464473441057336,-5.458104963068455,45.87740446314585
199.85,0.008372153611263387,-0.006093486273393937,0.0030676647882220062,0.22306968582167497,-0.09222808960776588,-9.49116517874694,37.71589261555273,-5.4842221213156845,45.747857260994074
199.86,0.00800650730122655,-0.005458534128976266,0.003125922111293091,0.20990195279408644,-0.09304749204630379,-9.50607153037363,37.36666844888458,-5.727806276573003,45.840277376624655
199.87,0.00915402614705025,-0.0055164316629307845,0.0029846101709145893,0.21318047522426614,-0.09753584559052228,-9.478904606893607,37.67912777911502,-5.551468428581662,45.80600153519362
199.88,0.008190971177662012,-0.0053653413991445915,0.003126150888557857,0.2131674553668611,-0.07845402714020028,-9.485110777532178,37.48240451813031,-5.811656031075717,45.93636539807723
199.89000000000001,0.008746953595677742,-0.005792797288000346,0.0029063979536087968,0.22002263539441175,-0.10789997972044374,-9.48267427298705,37.55429587549497,-5.6059687899129935,45.6704495061587
199.9,0.008106155052795534,-0.005886958786252587,0.0036030863194470757,0.20827576392839192,-0.09710091284481917,-9.481538435501154,37.65440305852703,-5.986183660492099,45.82674205347336
199.91,0.008533778041358402,-0.005482372457064363,0.0036062882092963034,0.2091013031332239,-0.09079307856654312,-9.492597919149052,37.591973676041405,-5.527128371599011,46.02024170373518
199.92000000000002,0.00820519917663743,-0.005475889873090201,0.003683511707737749,0.2136553133505418,-0.10471593375717278,-9.487960660238294,37.4262071543986,-5.6421754252593175,45.75422508205405
199.93,0.008223636947756924,-0.005209408868753713,0.003375824332993811,0.2274913209388836,-0.09992053377949349,-9.488303743517195,37.564199780561005,-5.544397918513932,46.04213652039371
199.94,0.008791370221008647,-0.005935695571708422,0.0037038190393748217,0.22351380758852427,-0.0830784929741676,-9.491660629619231,37.49735621647882,-5.475476904075375,45.72471393452123
199.95000000000002,0.008115140750912863,-0.005552740814336207,0.003631978184593424,0.20164900178520823,-0.09613481450082513,-9.48134921754483,37.46680147425783,-5.623629088355894,45.66239581852738
199.96,0.00867670184895742,-0.005147643167487085,0.0031235639412399534,0.21873366622048807,-0.09988547036405687,-9.497604838412714,37.600258995156786,-5.5263897369413035,45.8459973464996
199.97,0.008828682459809984,-0.006653034623360462,0.0030635974659264115,0.21208608223522327,-0.10038605150254866,-9.484785846447826,37.5036582785122,-5.547850282328751,45.880441625388194
199.98000000000002,0.008547015906162365,-0.007003902209369112,0.0032307810861582267,0.21149487167696654,-0.08578352448928131,-9.499338203040653,37.33696825293782,-5.698416610256792,45.84745170843291
199.99,0.008454193945861851,-0.004728073904604984,0.0030468839323803077,0.21638161825648933,-0.09075804704280362,-9.499139105880849,37.557331937424934,-5.758135361147356,45.686237370208055
200.0,0.009006009639099302,-0.005696458651957982,0.0026724157537090206,0.22195443440038848,-0.09163051183346342,-9.499676804587832,37.38880514311876,-5.663534115856359,45.763284501771174
200.01,0.009006660267020601,-0.005601812788626377,0.003475355116758062,0.20982567975869276,-0.08321662976824407,-9.488194917987808,37.5857391329985,-5.698668730049863,45.910679982205735
200.02,0.007758007671219,-0.005521503150705256,0.0030388349066344375,0.2141910926254722,-0.10159251443689338,-9.485771174686107,37.372252465139304,-5.732036564983981,45.93240259138246
200.03,0.008017222396703952,-0.006049933128061303,0.0034711181529080964,0.22218064228991852,-0.09322979487570633,-9.498914708596589,37.47016968266326,-5.481773473837233,45.945703055756134
200.04,0.00862891955953843,-0.006161855861479828,0.004100570148403809,0.2181731329854684,-0.08736942239956966,-9.492292430189789,37.388823457038654,-5.528934417018453,45.9019051303562
200.05,0.008388262112274086,-0.006234685315375586,0.0022006928421575015,0.20592978476394097,-0.09861130594563045,-9.474386004960273,37.468427606552986,-5.796361460004248,45.78100937907057
200.06,0.008211203000001244,-0.006200170681126471,0.003391872176870471,0.21601392537897382,-0.10016629389985689,-9.49364223872069,37.61683392903419,-5.624272880540343,45.8075047143876
200.07,0.009274418380319643,-0.004991100270894396,0.002630217632338368,0.21672619002853902,-0.08987638688368264,-9.506198643472363,37.43531439103206,-5.505119501418165,45.92856694908821
200.08,0.008432125270772311,-0.005536076750668393,0.0032029947368159813,0.22454873029202288,-0.09211244046965379,-9.479816816887217,37.58292468901522,-5.583552764974376,45.87017003837821
200.09,0.008706399923079986,-0.0050274450668125826,0.0031121710349598193,0.21277858997651783,-0.10309007632257537,-9.494391412795089,37.53914991790966,-5.450653826511694,46.07423438730868
200.1,0.008504290972924716,-0.005766937706679143,0.0027708337990550507,0.20346079687071592,-0.10045715526844363,-9.49237493836306,37.530612980601134,-5.583214696739616,45.881498806446174
200.11,0.008020225174786033,-0.006172350521002151,0.0032515389424473606,0.2025665039516125,-0.07921747579557371,-9.483217508031247,37.48504325663615,-5.50808298769559,45.874336022818696
200.12,0.008603236365670182,-0.006642951525439088,0.0027808865121919197,0.211643291787429,-0.10020022949812439,-9.504757628587,37.52220691699959,-5.690610100304244,46.011861311510344
