t,roll_deg,pitch_deg,yaw_deg,err_roll_deg,err_pitch_deg,err_yaw_deg,bgx,bgy,bgz
7.66,122.75853986076882,-35.16330058145946,-82.74729446681567,-0.04586797515645266,0.2597862811374496,4.943136973068626,-0.013786528177149773,-0.009551527303480798,0.023236303819860825
7.67,122.62880056601176,-35.18349800646925,-82.99749287495051,-0.0550591890346908,0.24727288127835706,4.9572405752262645,-0.013746770337604079,-0.009586475405734889,0.02319683206219577
7.68,122.52742207518239,-35.204972942089064,-83.26610172731259,-0.03664849683353104,0.23367308194455413,4.951670088109798,-0.01374680998731817,-0.009578318148484994,0.023124870399712397
7.69,122.39728303487581,-35.21749838864232,-83.53114422175469,-0.047768346369224696,0.229208106800033,4.9483977163572925,-0.013684059320646485,-0.009570902279124572,0.023084351414454505
7.7,122.29798287031,-35.241559285792704,-83.8181814366204,-0.028830307886169002,0.21338721207943243,4.921857795691413,-0.013662505969862472,-0.009535121347621137,0.022991257907858255
7.71,122.18537507740965,-35.25705891808637,-84.08456337828584,-0.023991781708260246,0.20630128266611483,4.914695745594193,-0.013628910777523557,-0.00952696429772442,0.02292995554430933
7.72,122.1003594357442,-35.24742565313247,-84.38101146126104,0.007636214951697149,0.224516095529289,4.876185589414191,-0.013612251986365858,-0.009426836864089193,0.022903075916875595
7.73,121.99745436403911,-35.30530056079881,-84.64948677839635,0.02056140374338033,0.17538470214317614,4.864361684361447,-0.013588341793668387,-0.009465258327580876,0.022753933666074054
7.74,121.93901003697364,-35.29604439935799,-84.96099269971226,0.07712336220489337,0.19354044395234735,4.808216122871774,-0.013607843150221337,-0.009343387201308189,0.022711300775039127
7.75,121.83852810132126,-35.25929628142312,-85.25512009416978,0.09081324011943913,0.23933828804412413,4.768153511023444,-0.013556950673544179,-0.009207053377549842,0.0227368740016334
7.76,121.70945709261711,-35.262609094720744,-85.51922572377465,0.07506917638703713,0.24521940797973424,4.756812574612875,-0.013470524818220163,-0.009171559285009368,0.022701337324572437
7.7700000000000005,121.59571265792813,-35.269501524581344,-85.77247680084635,0.07379652198705482,0.24765916290403137,4.755021602058967,-0.013430013739090542,-0.009155404705520218,0.022677743536255502
7.78,121.45057228183819,-35.268143455320946,-86.02455926518921,0.040262566144499426,0.25848169775950847,4.753090167398231,-0.01331210755814748,-0.009131884117844217,0.022664048879473212
7.79,121.36617047884356,-35.26118299715332,-86.29483303601364,0.06659172889466468,0.27503291796490614,4.731653878523764,-0.01331495730451881,-0.009068331653075731,0.02264519480670714
7.8,121.27611677718899,-35.25215123145457,-86.55749052146588,0.08638354507737263,0.2937757457366136,4.716515867808796,-0.013308111010627956,-0.00900703223704569,0.022636666922911455
7.8100000000000005,121.16754913328636,-35.26887894608661,-86.83517294220661,0.08676607890223935,0.28687338634603204,4.685030468675424,-0.013227603363641328,-0.00895583817998462,0.022563749197588464
7.82,121.090398584049,-35.236717379210084,-87.1227618169866,0.11766057641851697,0.3289685858814495,4.642311730160213,-0.013205888153777892,-0.008828214774680222,0.022578803617277297
7.83,120.98572982908897,-35.25438515469083,-87.37044936147113,0.12012204783695878,0.32133669741103454,4.638163018224939,-0.013169473801050489,-0.008822526974277985,0.022530909303206736
7.84,120.90181337853245,-35.27892620126844,-87.61968947581877,0.14241141545876757,0.3069277633774657,4.631126028307386,-0.013170682786413342,-0.008823376582053778,0.022468040144374493
7.8500000000000005,120.80646388713431,-35.29100686131731,-87.86257057217806,0.15233384789275423,0.30506940839360186,4.629107957948769,-0.013156694711853358,-0.008811841969957348,0.022423382157235855
7.86,120.69964678379651,-35.29756601446595,-88.10919339322831,0.1498453896661287,0.3088167171734854,4.622003688371189,-0.013102359103594738,-0.008796618979235926,0.022395148714540222
7.87,120.60405499878387,-35.31128740680399,-88.362373768989,0.15762968852139267,0.3054799068687241,4.6069930277818765,-0.013063019195586443,-0.008765356065097735,0.02234159826325552
7.88,120.51178648645035,-35.296319985832845,-88.62249532472725,0.16777551821395278,0.3309039936539709,4.583688003573847,-0.013018742960542213,-0.008690128698247581,0.022342414899784446
7.890000000000001,120.42150423770879,-35.31059496537881,-88.87588200958007,0.1789367910423759,0.3271517293429546,4.565760333807304,-0.012991989373131752,-0.008655588287590256,0.022289436883823007
7.9,120.31687597569676,-35.31068386139628,-89.11485890240482,0.17477225356489115,0.33764556710639054,4.560880621457729,-0.01294543175160874,-0.008624429147346978,0.02228033759021567
7.91,120.21748595384948,-35.350797949415046,-89.3495442198772,0.174857284712501,0.3081682055384496,4.558926346412631,-0.012913875294383067,-0.008647845398840576,0.022185750797457472
7.92,120.10542909962625,-35.367439018849474,-89.60805781657675,0.16127803954597894,0.30221183585304884,4.53177336547587,-0.012811247288301504,-0.008604812481028835,0.022114750896012923
7.930000000000001,119.99981387245036,-35.41391160084347,-89.82580631454017,0.15313430721638333,0.2664659155360491,4.544010782900355,-0.012776386900986791,-0.008649860677346626,0.022022480300641505
7.94,119.92788716658544,-35.41125105044906,-90.06450806796236,0.17766441385198262,0.2798890876556562,4.5339159857693705,-0.012782863700228214,-0.008608230851875244,0.022015341036268128
7.95,119.83665471410504,-35.41135706383767,-90.30164991814995,0.181865625529215,0.29057566513132593,4.523997889121391,-0.012742777307608963,-0.008571723930161132,0.02199919903563885
7.96,119.76496241058743,-35.403016891893806,-90.55955779520546,0.2045754739592221,0.3097324186112894,4.491926334341036,-0.012719786138221882,-0.008485942811244672,0.02198098622889244
7.97,119.69077767289245,-35.40800635660992,-90.80610482730803,0.22375311424683886,0.31557756153992844,4.469823979949827,-0.012703969727195332,-0.00843008278059706,0.021947023113552743
7.98,119.61617637644545,-35.405489950325695,-91.0624343871976,0.2414662621477346,0.328940652371674,4.436543255191193,-0.01266884654438815,-0.008351435689460894,0.021913502781659502
7.99,119.54391883627044,-35.440556167103416,-91.29384441940186,0.2604671750654122,0.3047272646388876,4.426782032868898,-0.012671277702592652,-0.008353677959641261,0.021819515535283114
8.0,119.43221553169234,-35.45349723492016,-91.50564212640855,0.2389583767083439,0.3026392561938669,4.435228943238161,-0.012594876993468002,-0.008361983014990828,0.021794763040519746
8.01,119.34890224338449,-35.464214976894674,-91.74489219948555,0.24476779408341814,0.302768909405909,4.414815143246291,-0.012546906008605292,-0.008322785307873476,0.021741286997625387
8.02,119.26772479185964,-35.48712134923555,-91.98971422194884,0.25163349592417594,0.2906983946273923,4.387416913323139,-0.012491870425446262,-0.008288160104629098,0.02166179928743814
8.03,119.19571447781648,-35.52096430964549,-92.2283698130895,0.26657913296582947,0.26767390319353057,4.364768513510687,-0.012460412440318282,-0.008274383410669871,0.021565211734282788
8.040000000000001,119.11771314979856,-35.55111651352108,-92.43757293381672,0.2744390055241693,0.24831695261632167,4.37015187787451,-0.012447259574696414,-0.008299907857862597,0.02150699037760816
8.05,119.03428066190467,-35.54938279148096,-92.66501756763675,0.2757655211173509,0.2608169104395323,4.355868933578121,-0.012395836828697817,-0.008260939389939582,0.021491929532281424
8.06,118.95999010021754,-35.5919556420862,-92.89256358282286,0.2851244207980856,0.22897550289121918,4.340055738764253,-0.012361764891923695,-0.00826646621613594,0.02138652677776482
8.07,118.91591617633539,-35.60678561156148,-93.13329375728333,0.3235831725799251,0.22483643652423368,4.309625457737547,-0.01237950382903882,-0.008212941102869796,0.021322263535321927
8.08,118.84472330402849,-35.65006250248528,-93.3702880712533,0.3337990479809968,0.19220419087727514,4.281494068321869,-0.012335441102485674,-0.008196362399012856,0.02119408007322442
8.09,118.77206484603597,-35.68517941454201,-93.56314655684136,0.34141836869963177,0.16767997906256277,4.296057512362418,-0.012341512691300285,-0.008238966700032048,0.021127877189478613
8.1,118.7059023777599,-35.679273890986735,-93.79038278969419,0.35439577017966484,0.1841206026300208,4.2747982041090475,-0.012303228189996445,-0.00818324619471682,0.021113262436527534
8.11,118.62269067131263,-35.6985839077818,-94.01101290272852,0.34917918552128546,0.17528246374829148,4.258696016531632,-0.012234216795753972,-0.008161146643303386,0.02104837032935509
8.120000000000001,118.55071775633012,-35.684617922037525,-94.24055240276932,0.3540499061501391,0.19965151807002512,4.2322314647294785,-0.012178725746791897,-0.008086191823524137,0.0210433069221284
8.13,118.495572920107,-35.71085623285789,-94.45907909483599,0.37459058180060817,0.18374191518094377,4.215322781692296,-0.012170985345023208,-0.008074291301065146,0.020964987392432678
8.14,118.45728752339035,-35.694793776837784,-94.71401072041414,0.4108260361507279,0.21005320438538833,4.160548280075956,-0.012145888519144197,-0.00795102049230473,0.02093776283427547
8.15,118.36530278211251,-35.70650353170676,-94.89890950553863,0.39219104838876867,0.2085069323339912,4.174341804167257,-0.012082924126678036,-0.007965428901445666,0.020914549808568505
8.16,118.2947805470373,-35.723469411568075,-95.09785035057028,0.39384113268592036,0.20161374904370985,4.172624540155702,-0.012049332680592611,-0.00797218714699073,0.02087464688655113
8.17,118.20694261999722,-35.73121880948931,-95.28279053651474,0.37699185425308257,0.20384086655497846,4.1834353098638495,-0.011991277368676159,-0.007982589322763103,0.020856867792177353
8.18,118.14257881337277,-35.732383685375,-95.48064778669855,0.3824268886331379,0.21255097229405856,4.179852509121076,-0.011968229759024207,-0.007958221106527793,0.02084374541226708
8.19,118.08025939172818,-35.7411298001749,-95.69722516772138,0.3887104631424642,0.2135729960881651,4.1560692068628935,-0.01191516546672194,-0.00791801416678894,0.02079284756359296
8.2,118.01381627805897,-35.76786356873052,-95.89345371674906,0.3896685629177844,0.19649525852983116,4.151150517890089,-0.011877666183413002,-0.007926746590789036,0.020724790902269634
8.21,117.94677745917403,-35.79582576266308,-96.09173686977819,0.38882333609104885,0.17807176928765112,4.142689174658474,-0.0118309789256835,-0.007932636173108824,0.02065016052417848
8.22,117.8394367083792,-35.77123217838161,-96.24635951113919,0.3464628162594961,0.2120815602842448,4.176396477830906,-0.011748731177379465,-0.007947339039416183,0.020723938192836796
8.23,117.76933620905051,-35.75775919793463,-96.42850376800864,0.34012354583886295,0.23484312601858975,4.1810865018228425,-0.011710566112917853,-0.007935505389110772,0.02074897355102833
8.24,117.71586041141389,-35.78556414767542,-96.62163653664912,0.3491844326171735,0.21619406606174965,4.1732885686217225,-0.01168910691174268,-0.00794041345114661,0.020674568203208465
8.25,117.65221024326553,-35.80960580831311,-96.80713272336828,0.34684096024286915,0.20117057615441006,4.1716240068893145,-0.011653633461756985,-0.00794735313116496,0.020613080169480665
